z,y,x,tomo_id
56.74666666666667,308.26666666666665,67.86206896551724,tomo_935ae0
18.346666666666668,364.26666666666665,176.55172413793105,tomo_93c0b4
25.17333333333333,288.53333333333336,203.5862068965517,tomo_94c173
64.0,183.46666666666667,242.20689655172413,tomo_95e699
38.4,320.53333333333336,86.06896551724138,tomo_9674bf
67.41333333333333,215.6913451511992,100.41379310344828,tomo_97a2c6
96.42666666666666,312.53333333333336,300.6896551724138,tomo_98686a
73.81333333333333,426.577685088634,89.37931034482759,tomo_98d455
52.48,402.5526590198123,421.5172413793104,tomo_997437
88.74666666666667,296.53333333333336,207.44827586206893,tomo_9986f0
101.12,261.8666666666667,243.86206896551724,tomo_9997b3
34.56,306.1333333333333,366.8965517241379,tomo_99a3ce
89.17333333333333,217.6,452.9655172413793,tomo_9c0253
52.906666666666666,435.73333333333335,425.9310344827586,tomo_9cd09e
66.98666666666666,419.73333333333335,195.86206896551724,tomo_9d3a0e
68.26666666666667,144.15015641293013,366.8965517241379,tomo_9ed470
48.21333333333333,116.92179353493222,366.8965517241379,tomo_9f1828
60.16,161.06666666666666,288.0,tomo_9f222a
54.61333333333334,388.26666666666665,314.48275862068965,tomo_9fc2b6
86.18666666666667,241.6551724137931,176.55172413793105,tomo_a020d7
37.54666666666667,282.1333333333333,386.2068965517241,tomo_a0cb00
33.28,314.6666666666667,68.96551724137932,tomo_a1a9a3
64.85333333333334,138.66666666666666,256.0,tomo_a2bf30
68.69333333333333,399.3493222106361,391.1724137931034,tomo_a37a5c
74.66666666666667,262.4,363.0344827586207,tomo_a46b26
40.10666666666667,224.53333333333333,221.79310344827587,tomo_a4c52f
20.906666666666663,273.06666666666666,205.79310344827587,tomo_a537dd
70.912,87.54978354978356,414.5271966527197,tomo_a67e9f
45.653333333333336,243.2,190.89655172413796,tomo_a75c98
69.12,148.42127215849845,38.62068965517241,tomo_a81e01
61.013333333333335,178.66666666666666,211.31034482758625,tomo_a8bf76
33.28,201.06666666666663,179.86206896551724,tomo_a910fe
66.13333333333334,285.6308654848801,52.96551724137931,tomo_abac2e
66.56,398.9333333333333,379.5862068965517,tomo_abb45a
25.6,260.26666666666665,418.7586206896552,tomo_acadd7
66.98666666666666,230.64025026068825,428.13793103448273,tomo_adc026
49.49333333333333,234.13333333333333,423.1724137931034,tomo_b03f81
56.74666666666667,327.17241379310343,475.0344827586207,tomo_b0e5c6
45.653333333333336,245.86666666666667,129.10344827586206,tomo_b2ebbc
40.96,333.3333333333333,356.9655172413793,tomo_b4d92b
61.013333333333335,391.7241379310345,429.7931034482759,tomo_b50c0f
17.066666666666666,336.0,184.8275862068965,tomo_b54396
44.8,398.4,363.5862068965517,tomo_b7d94c
52.48,236.68965517241375,163.31034482758622,tomo_b80310
60.586666666666666,317.8666666666667,322.2068965517241,tomo_b8f096
63.57333333333333,320.53333333333336,201.3793103448276,tomo_ba37ec
59.306666666666665,457.00938477580814,189.24137931034485,tomo_ba9b3d
104.10666666666668,330.1333333333333,209.6551724137931,tomo_bb9df3
83.2,456.4754953076121,158.89655172413794,tomo_bbe766
60.16,434.58602711157454,325.51724137931035,tomo_bdd3a0
100.26666666666668,289.06666666666666,156.13793103448276,tomo_bde7f3
47.36,321.4014598540146,494.3448275862069,tomo_be4a3a
61.013333333333335,192.0,226.20689655172413,tomo_bebadf
66.98666666666666,318.4,364.6896551724138,tomo_bede89
44.373333333333335,282.1333333333333,256.0,tomo_c00ab5
72.96,366.7820646506778,342.0689655172414,tomo_c11e12
39.25333333333333,216.53333333333333,364.13793103448273,tomo_c36baf
86.18666666666667,281.6,326.62068965517244,tomo_c46d3c
87.04,328.53333333333336,259.86206896551727,tomo_c4a4bb
62.29333333333334,425.6,350.3448275862069,tomo_c649f8
60.586666666666666,149.51724137931035,231.72413793103448,tomo_c678d9
35.413333333333334,258.1333333333333,471.1724137931034,tomo_c7b008
57.6,95.44827586206895,118.06896551724138,tomo_c8f3ce
93.184,39.72413793103448,366.9333333333333,tomo_ca1d13
102.4,81.6,279.7241379310345,tomo_cacb75
50.34666666666666,236.26666666666668,263.17241379310343,tomo_cc2b5c
84.90666666666667,207.46666666666667,120.27586206896552,tomo_cc3fc4
58.02666666666666,141.86666666666667,268.13793103448273,tomo_cc65a9
69.12,259.7333333333333,387.86206896551727,tomo_cd1a7c
17.493333333333332,298.6666666666667,366.3448275862069,tomo_cf0875
100.26666666666668,216.8275862068965,174.3448275862069,tomo_cf53d0
103.25333333333332,261.3333333333333,295.7241379310345,tomo_cff77a
69.97333333333333,344.82758620689657,436.9655172413793,tomo_d0aa3b
67.41333333333333,304.0,396.6896551724138,tomo_d0c025
49.49333333333333,116.38790406673618,210.7586206896552,tomo_d21396
37.54666666666667,253.33333333333331,196.9655172413793,tomo_d23087
44.8,333.8666666666667,293.51724137931035,tomo_d2339b
50.34666666666666,162.66666666666666,316.13793103448273,tomo_d26fcb
40.53333333333333,285.3333333333333,105.93103448275862,tomo_d2b1bc
69.97333333333333,276.26666666666665,63.44827586206897,tomo_d396b5
54.61333333333334,350.4,355.86206896551727,tomo_d3bef7
52.48,298.1333333333333,210.7586206896552,tomo_d634b7
73.81333333333333,339.2,385.1034482758621,tomo_d6c63f
61.013333333333335,117.86666666666666,242.7586206896552,tomo_d7475d
49.06666666666667,365.7142857142857,386.7586206896552,tomo_d83ff4
23.466666666666665,312.53333333333336,332.13793103448273,tomo_d84544
69.54666666666667,279.46666666666664,201.3793103448276,tomo_d916dc
43.52,442.6666666666667,212.41379310344828,tomo_d9a2af
57.17333333333333,159.63295099061523,153.3793103448276,tomo_da38ea
75.94666666666667,412.8,379.0344827586207,tomo_db4517
55.46666666666667,148.42127215849845,310.62068965517244,tomo_db656f
65.28,262.93333333333334,198.06896551724137,tomo_dcb9b4
25.17333333333333,313.6,263.7241379310345,tomo_decb81
41.38666666666666,188.26666666666668,422.6206896551725,tomo_dfc627
8.96,300.8,249.3793103448276,tomo_e1e5d3
56.74666666666667,96.0,174.89655172413794,tomo_e26c6b
50.77333333333333,194.7586206896552,44.13793103448276,tomo_e2ccab
106.24,191.46666666666667,275.86206896551727,tomo_e34af8
65.28,459.1449426485923,324.41379310344826,tomo_e51e5e
46.08,210.3524504692388,78.89655172413794,tomo_e57baf
68.69333333333333,256.53333333333336,188.68965517241375,tomo_e5ac94
63.57333333333333,148.42127215849845,208.0,tomo_e61cdf
66.98666666666666,221.33333333333331,146.20689655172413,tomo_e63ab4
78.93333333333334,89.15954118873827,257.1034482758621,tomo_e685b8
80.64,277.8666666666667,249.93103448275863,tomo_e71210
84.05333333333333,216.0,275.86206896551727,tomo_ea3f3a
29.866666666666667,417.50156412930136,16.551724137931036,tomo_eb4fd4
65.28,312.859228362878,473.3793103448276,tomo_ec1314
61.696,35.46320346320346,99.61506276150628,tomo_ed1c97
53.333333333333336,115.73333333333332,297.9310344827586,tomo_ede779
17.493333333333332,400.0,235.5862068965517,tomo_efe1f8
74.66666666666667,293.3333333333333,370.2068965517241,tomo_f0adfc
25.17333333333333,231.46666666666667,331.0344827586207,tomo_f2fa4a
74.24,395.07820646506775,394.4827586206897,tomo_f3e449
70.82666666666667,145.2179353493222,360.82758620689657,tomo_f427b3
13.226666666666668,312.53333333333336,376.82758620689657,tomo_f76529
40.53333333333333,250.13333333333333,213.51724137931035,tomo_f78e91
66.98666666666666,342.4,63.44827586206897,tomo_f871ad
52.48,401.6551724137931,194.20689655172413,tomo_f8b46e
41.38666666666666,255.44827586206893,234.48275862068965,tomo_fadbe2
45.22666666666667,358.2398331595412,308.41379310344826,tomo_fb08b5
54.61333333333334,286.4,270.8965517241379,tomo_fc3c39
10.24,273.6,172.68965517241378,tomo_fc5ae4
78.50666666666666,277.3333333333333,345.9310344827586,tomo_fd5b38
55.89333333333333,200.8275862068965,76.13793103448276,tomo_fd9357
58.88,71.54118873826903,299.0344827586207,tomo_fe050c
47.36,435.6538060479666,374.0689655172414,tomo_ff505c
